,W_VM_G,HP_ID_Reg,W_ID,W_GEW,W_HOCH,W_SZ,W_AZ,zweck,wegkm,wegmin_imp1,ST_JAHR,ST_MONAT,ST_WOCHE,ST_WOTAG,W_SZS,W_SZM,W_AZS,W_AZM,W_FOLGETAG,weg_intermod
1540,0.0,906,1.0,1.9407338094304507,520.1591840975468,63000.0,65700.0,5.0,4.81,45.0,2016.0,9.0,38.0,3.0,17.0,30.0,18.0,15.0,0.0,1.0
1541,0.0,906,2.0,1.9407338094304507,520.1591840975468,71100.0,72000.0,7.0,4.32,15.0,2016.0,9.0,38.0,3.0,19.0,45.0,20.0,0.0,0.0,1.0
1542,1.0,1980,1.0,0.5900084542146429,158.13519332927436,21600.0,27000.0,2.0,123.5,90.0,2017.0,3.0,11.0,1.0,6.0,0.0,7.0,30.0,0.0,0.0
1543,1.0,1980,2.0,0.5900084542146429,158.13519332927436,64800.0,72000.0,8.0,123.5,120.0,2017.0,3.0,11.0,1.0,18.0,0.0,20.0,0.0,0.0,0.0
1544,0.0,2053,1.0,0.16146074959107226,43.27501863623312,28200.0,28500.0,6.0,0.98,5.0,2017.0,4.0,17.0,2.0,7.0,50.0,7.0,55.0,0.0,0.0
1545,0.0,2053,2.0,0.16146074959107226,43.27501863623312,29400.0,29700.0,8.0,1.47,5.0,2017.0,4.0,17.0,2.0,8.0,10.0,8.0,15.0,0.0,0.0
1546,0.0,2053,3.0,0.16146074959107226,43.27501863623312,64200.0,66300.0,7.0,4.9,35.0,2017.0,4.0,17.0,2.0,17.0,50.0,18.0,25.0,0.0,0.0
1547,1.0,2053,4.0,0.16146074959107226,43.27501863623312,69600.0,69900.0,7.0,4.28,5.0,2017.0,4.0,17.0,2.0,19.0,20.0,19.0,25.0,0.0,0.0
1548,1.0,2053,5.0,0.16146074959107226,43.27501863623312,76500.0,76800.0,8.0,4.28,5.0,2017.0,4.0,17.0,2.0,21.0,15.0,21.0,20.0,0.0,0.0
1549,0.0,1529,1.0,0.05323542194957942,14.268259517006271,32400.0,34200.0,4.0,5.7,30.0,2016.0,12.0,52.0,4.0,9.0,0.0,9.0,30.0,0.0,0.0
1550,0.0,1529,2.0,0.05323542194957942,14.268259517006271,36000.0,37800.0,8.0,5.7,30.0,2016.0,12.0,52.0,4.0,10.0,0.0,10.0,30.0,0.0,0.0
1551,1.0,1529,3.0,0.05323542194957942,14.268259517006271,54000.0,55800.0,4.0,5.7,30.0,2016.0,12.0,52.0,4.0,15.0,0.0,15.0,30.0,0.0,0.0
1552,1.0,1529,4.0,0.05323542194957942,14.268259517006271,56700.0,58500.0,8.0,5.7,30.0,2016.0,12.0,52.0,4.0,15.0,45.0,16.0,15.0,0.0,0.0
1553,0.0,510,1.0,0.4990468104856973,133.75547976097954,36000.0,36900.0,4.0,2.45,15.0,2016.0,11.0,45.0,6.0,10.0,0.0,10.0,15.0,0.0,0.0
1554,0.0,510,2.0,0.4990468104856973,133.75547976097954,38100.0,39000.0,8.0,2.45,15.0,2016.0,11.0,45.0,6.0,10.0,35.0,10.0,50.0,0.0,0.0
1555,0.0,510,3.0,0.4990468104856973,133.75547976097954,63000.0,63600.0,7.0,0.29,10.0,2016.0,11.0,45.0,6.0,17.0,30.0,17.0,40.0,0.0,0.0
1556,0.0,510,4.0,0.4990468104856973,133.75547976097954,77400.0,78000.0,8.0,0.29,10.0,2016.0,11.0,45.0,6.0,21.0,30.0,21.0,40.0,0.0,0.0
1557,1.0,432,1.0,0.2279838157957555,61.10465795748036,41400.0,41700.0,4.0,1.43,5.0,2017.0,3.0,12.0,5.0,11.0,30.0,11.0,35.0,0.0,0.0
1558,1.0,432,2.0,0.2279838157957555,61.10465795748036,43200.0,43500.0,8.0,1.43,5.0,2017.0,3.0,12.0,5.0,12.0,0.0,12.0,5.0,0.0,0.0
1559,1.0,432,3.0,0.2279838157957555,61.10465795748036,45000.0,45780.0,7.0,2.38,13.0,2017.0,3.0,12.0,5.0,12.0,30.0,12.0,43.0,0.0,1.0
1560,1.0,432,4.0,0.2279838157957555,61.10465795748036,52500.0,53100.0,8.0,2.38,10.0,2017.0,3.0,12.0,5.0,14.0,35.0,14.0,45.0,0.0,1.0
1561,1.0,432,5.0,0.2279838157957555,61.10465795748036,67800.0,68520.0,10.0,2.19,12.0,2017.0,3.0,12.0,5.0,18.0,50.0,19.0,2.0,0.0,1.0
1562,1.0,432,6.0,0.2279838157957555,61.10465795748036,81000.0,81600.0,8.0,2.19,10.0,2017.0,3.0,12.0,5.0,22.0,30.0,22.0,40.0,0.0,1.0
1563,1.0,701,1.0,0.2511043878852794,67.30147786936959,33000.0,33600.0,5.0,1.43,10.0,2017.0,5.0,21.0,1.0,9.0,10.0,9.0,20.0,0.0,0.0
1564,1.0,701,2.0,0.2511043878852794,67.30147786936959,34800.0,35400.0,8.0,1.43,10.0,2017.0,5.0,21.0,1.0,9.0,40.0,9.0,50.0,0.0,0.0
1565,1.0,701,3.0,0.2511043878852794,67.30147786936959,50400.0,51000.0,4.0,0.95,10.0,2017.0,5.0,21.0,1.0,14.0,0.0,14.0,10.0,0.0,0.0
1566,1.0,701,4.0,0.2511043878852794,67.30147786936959,53100.0,53700.0,8.0,0.95,10.0,2017.0,5.0,21.0,1.0,14.0,45.0,14.0,55.0,0.0,0.0
1567,1.0,701,5.0,0.2511043878852794,67.30147786936959,66600.0,67500.0,7.0,3.8,15.0,2017.0,5.0,21.0,1.0,18.0,30.0,18.0,45.0,0.0,0.0
1568,1.0,701,6.0,0.2511043878852794,67.30147786936959,77400.0,78000.0,8.0,3.8,10.0,2017.0,5.0,21.0,1.0,21.0,30.0,21.0,40.0,0.0,0.0
1569,0.0,1100,1.0,0.2762019524912754,74.02817509330343,33900.0,34800.0,5.0,2.65,15.0,2017.0,3.0,11.0,2.0,9.0,25.0,9.0,40.0,0.0,0.0
1570,0.0,1100,2.0,0.2762019524912754,74.02817509330343,36300.0,38100.0,5.0,9.8,30.0,2017.0,3.0,11.0,2.0,10.0,5.0,10.0,35.0,0.0,0.0
1571,0.0,1100,3.0,0.2762019524912754,74.02817509330343,39900.0,42000.0,5.0,9.8,35.0,2017.0,3.0,11.0,2.0,11.0,5.0,11.0,40.0,0.0,0.0
1572,0.0,1100,4.0,0.2762019524912754,74.02817509330343,48000.0,57000.0,7.0,57.0,150.0,2017.0,3.0,11.0,2.0,13.0,20.0,15.0,50.0,0.0,0.0
1573,0.0,1100,5.0,0.2762019524912754,74.02817509330343,64500.0,66300.0,7.0,1.96,30.0,2017.0,3.0,11.0,2.0,17.0,55.0,18.0,25.0,0.0,0.0
1574,1.0,1026,1.0,0.8160634138075569,218.72287556147174,27900.0,28800.0,7.0,1.9,15.0,2017.0,2.0,9.0,2.0,7.0,45.0,8.0,0.0,0.0,1.0
1575,1.0,1026,2.0,0.8160634138075569,218.72287556147174,35400.0,36000.0,8.0,1.9,10.0,2017.0,2.0,9.0,2.0,9.0,50.0,10.0,0.0,0.0,1.0
1576,0.0,1026,3.0,0.8160634138075569,218.72287556147174,48600.0,49200.0,1.0,0.98,10.0,2017.0,2.0,9.0,2.0,13.0,30.0,13.0,40.0,0.0,0.0
1577,0.0,1026,4.0,0.8160634138075569,218.72287556147174,61200.0,62100.0,8.0,0.98,15.0,2017.0,2.0,9.0,2.0,17.0,0.0,17.0,15.0,0.0,0.0
1578,0.0,1340,1.0,0.21963062463508437,58.86581970071775,32400.0,32820.0,4.0,0.69,7.0,2017.0,6.0,25.0,6.0,9.0,0.0,9.0,7.0,0.0,0.0
1579,0.0,1340,2.0,0.21963062463508437,58.86581970071775,36000.0,36600.0,8.0,0.69,10.0,2017.0,6.0,25.0,6.0,10.0,0.0,10.0,10.0,0.0,0.0
1580,1.0,1340,3.0,0.21963062463508437,58.86581970071775,37800.0,38100.0,4.0,2.38,5.0,2017.0,6.0,25.0,6.0,10.0,30.0,10.0,35.0,0.0,0.0
1581,1.0,1340,4.0,0.21963062463508437,58.86581970071775,39600.0,40200.0,8.0,2.38,10.0,2017.0,6.0,25.0,6.0,11.0,0.0,11.0,10.0,0.0,0.0
1582,0.0,1340,5.0,0.21963062463508437,58.86581970071775,61500.0,64500.0,7.0,14.7,50.0,2017.0,6.0,25.0,6.0,17.0,5.0,17.0,55.0,0.0,0.0
1583,1.0,1340,6.0,0.21963062463508437,58.86581970071775,78600.0,78900.0,6.0,1.9,5.0,2017.0,6.0,25.0,6.0,21.0,50.0,21.0,55.0,0.0,0.0
1584,1.0,1340,7.0,0.21963062463508437,58.86581970071775,79200.0,79500.0,8.0,1.9,5.0,2017.0,6.0,25.0,6.0,22.0,0.0,22.0,5.0,0.0,0.0
1585,1.0,1661,1.0,0.5836080950834002,156.41975684465132,32400.0,34020.0,5.0,5.04,27.0,2017.0,6.0,24.0,2.0,9.0,0.0,9.0,27.0,0.0,1.0
1586,0.0,1661,2.0,0.5836080950834002,156.41975684465132,34800.0,35400.0,4.0,0.49,10.0,2017.0,6.0,24.0,2.0,9.0,40.0,9.0,50.0,0.0,0.0
1587,0.0,1661,3.0,0.5836080950834002,156.41975684465132,36000.0,36600.0,4.0,0.49,10.0,2017.0,6.0,24.0,2.0,10.0,0.0,10.0,10.0,0.0,0.0
1588,0.0,1661,4.0,0.5836080950834002,156.41975684465132,37800.0,37860.0,4.0,0.05,1.0,2017.0,6.0,24.0,2.0,10.0,30.0,10.0,31.0,0.0,0.0
1589,0.0,1661,5.0,0.5836080950834002,156.41975684465132,39000.0,39600.0,10.0,0.49,10.0,2017.0,6.0,24.0,2.0,10.0,50.0,11.0,0.0,0.0,0.0
1590,1.0,1661,6.0,0.5836080950834002,156.41975684465132,39600.0,39900.0,5.0,0.95,5.0,2017.0,6.0,24.0,2.0,11.0,0.0,11.0,5.0,0.0,0.0
1591,1.0,1661,7.0,0.5836080950834002,156.41975684465132,40800.0,41700.0,4.0,0.95,15.0,2017.0,6.0,24.0,2.0,11.0,20.0,11.0,35.0,0.0,0.0
1592,1.0,1661,8.0,0.5836080950834002,156.41975684465132,42600.0,43200.0,8.0,6.65,10.0,2017.0,6.0,24.0,2.0,11.0,50.0,12.0,0.0,0.0,0.0
1593,0.0,1661,9.0,0.5836080950834002,156.41975684465132,50400.0,54000.0,7.0,4.9,60.0,2017.0,6.0,24.0,2.0,14.0,0.0,15.0,0.0,0.0,0.0
1594,1.0,1661,10.0,0.5836080950834002,156.41975684465132,65400.0,66600.0,7.0,14.25,20.0,2017.0,6.0,24.0,2.0,18.0,10.0,18.0,30.0,0.0,0.0
1595,1.0,1661,11.0,0.5836080950834002,156.41975684465132,66900.0,67200.0,7.0,0.95,5.0,2017.0,6.0,24.0,2.0,18.0,35.0,18.0,40.0,0.0,0.0
1596,1.0,1661,12.0,0.5836080950834002,156.41975684465132,78300.0,79500.0,8.0,14.25,20.0,2017.0,6.0,24.0,2.0,21.0,45.0,22.0,5.0,0.0,0.0
1597,0.0,1552,1.0,0.34197265409172684,91.65616421565198,50400.0,51300.0,4.0,0.98,15.0,2017.0,7.0,30.0,2.0,14.0,0.0,14.0,15.0,0.0,0.0
1598,0.0,1552,2.0,0.34197265409172684,91.65616421565198,54000.0,55200.0,8.0,0.98,20.0,2017.0,7.0,30.0,2.0,15.0,0.0,15.0,20.0,0.0,0.0
1599,0.0,202,1.0,0.24769784418773422,66.3884495180844,39600.0,40800.0,5.0,2.16,20.0,2017.0,7.0,29.0,6.0,11.0,0.0,11.0,20.0,0.0,0.0
1600,0.0,202,2.0,0.24769784418773422,66.3884495180844,41100.0,41400.0,5.0,0.2,5.0,2017.0,7.0,29.0,6.0,11.0,25.0,11.0,30.0,0.0,0.0
1601,0.0,202,3.0,0.24769784418773422,66.3884495180844,41700.0,43200.0,8.0,1.96,25.0,2017.0,7.0,29.0,6.0,11.0,35.0,12.0,0.0,0.0,0.0
1602,703.0,347,1.0,0.06091018329963003,16.325263719533808,36000.0,43200.0,8.0,70703.0,120.0,2017.0,3.0,10.0,2.0,10.0,0.0,12.0,0.0,0.0,703.0
1603,1.0,969,1.0,1.8528572472035476,496.60633996862543,27000.0,30600.0,2.0,9999.0,60.0,2017.0,3.0,12.0,5.0,7.0,30.0,8.0,30.0,0.0,0.0
1604,1.0,969,2.0,1.8528572472035476,496.60633996862543,57600.0,61200.0,8.0,9999.0,60.0,2017.0,3.0,12.0,5.0,16.0,0.0,17.0,0.0,0.0,0.0
1605,1.0,969,3.0,1.8528572472035476,496.60633996862543,63000.0,64800.0,5.0,9999.0,30.0,2017.0,3.0,12.0,5.0,17.0,30.0,18.0,0.0,0.0,0.0
1606,1.0,969,4.0,1.8528572472035476,496.60633996862543,65400.0,66600.0,5.0,9999.0,20.0,2017.0,3.0,12.0,5.0,18.0,10.0,18.0,30.0,0.0,0.0
1607,1.0,969,5.0,1.8528572472035476,496.60633996862543,68400.0,72000.0,5.0,9999.0,60.0,2017.0,3.0,12.0,5.0,19.0,0.0,20.0,0.0,0.0,0.0
1608,1.0,969,6.0,1.8528572472035476,496.60633996862543,73800.0,74700.0,8.0,9999.0,15.0,2017.0,3.0,12.0,5.0,20.0,30.0,20.0,45.0,0.0,0.0
1609,1.0,1952,1.0,6.321850897976404,1694.3945579238355,24300.0,24600.0,5.0,1.9,5.0,2017.0,5.0,19.0,5.0,6.0,45.0,6.0,50.0,0.0,0.0
1610,1.0,1952,2.0,6.321850897976404,1694.3945579238355,25200.0,25800.0,6.0,8.55,10.0,2017.0,5.0,19.0,5.0,7.0,0.0,7.0,10.0,0.0,0.0
1611,0.0,1952,3.0,6.321850897976404,1694.3945579238355,26400.0,27000.0,7.0,0.98,10.0,2017.0,5.0,19.0,5.0,7.0,20.0,7.0,30.0,0.0,0.0
1612,1.0,1952,4.0,6.321850897976404,1694.3945579238355,27000.0,29100.0,1.0,38.0,35.0,2017.0,5.0,19.0,5.0,7.0,30.0,8.0,5.0,0.0,0.0
1613,1.0,1952,5.0,6.321850897976404,1694.3945579238355,52200.0,54600.0,8.0,38.0,40.0,2017.0,5.0,19.0,5.0,14.0,30.0,15.0,10.0,0.0,0.0
1614,1.0,1952,6.0,6.321850897976404,1694.3945579238355,55200.0,55800.0,6.0,6.65,10.0,2017.0,5.0,19.0,5.0,15.0,20.0,15.0,30.0,0.0,0.0
1615,1.0,1952,7.0,6.321850897976404,1694.3945579238355,56700.0,57600.0,7.0,7.6,15.0,2017.0,5.0,19.0,5.0,15.0,45.0,16.0,0.0,0.0,0.0
1616,1.0,1952,8.0,6.321850897976404,1694.3945579238355,65400.0,65700.0,8.0,1.9,5.0,2017.0,5.0,19.0,5.0,18.0,10.0,18.0,15.0,0.0,0.0
1617,0.0,2097,1.0,0.4500852199682763,120.6327007111654,28200.0,30300.0,1.0,2.7,35.0,2016.0,11.0,46.0,4.0,7.0,50.0,8.0,25.0,0.0,1.0
1618,0.0,2097,2.0,0.4500852199682763,120.6327007111654,36000.0,37200.0,2.0,0.98,20.0,2016.0,11.0,46.0,4.0,10.0,0.0,10.0,20.0,0.0,0.0
1619,0.0,2097,3.0,0.4500852199682763,120.6327007111654,61200.0,63300.0,8.0,2.7,35.0,2016.0,11.0,46.0,4.0,17.0,0.0,17.0,35.0,0.0,1.0
1620,0.0,60,1.0,1.9769271522241232,529.8597929939541,43200.0,43800.0,4.0,2.7,10.0,2016.0,7.0,30.0,2.0,12.0,0.0,12.0,10.0,0.0,1.0
1621,0.0,60,2.0,1.9769271522241232,529.8597929939541,55800.0,56400.0,8.0,2.7,10.0,2016.0,7.0,30.0,2.0,15.0,30.0,15.0,40.0,0.0,1.0
1622,1.0,1673,1.0,0.39632682737663577,106.22427360334392,42000.0,42900.0,7.0,9.5,15.0,2017.0,2.0,5.0,5.0,11.0,40.0,11.0,55.0,0.0,0.0
1623,1.0,1673,2.0,0.39632682737663577,106.22427360334392,45000.0,45900.0,8.0,9.5,15.0,2017.0,2.0,5.0,5.0,12.0,30.0,12.0,45.0,0.0,0.0
1624,1.0,1673,3.0,0.39632682737663577,106.22427360334392,52800.0,54600.0,5.0,23.75,30.0,2017.0,2.0,5.0,5.0,14.0,40.0,15.0,10.0,0.0,0.0
1625,1.0,1673,4.0,0.39632682737663577,106.22427360334392,54900.0,56700.0,8.0,23.75,30.0,2017.0,2.0,5.0,5.0,15.0,15.0,15.0,45.0,0.0,0.0
1626,1.0,1081,1.0,1.3306386155938141,356.64030443159635,25200.0,25800.0,1.0,2.47,10.0,2016.0,7.0,27.0,1.0,7.0,0.0,7.0,10.0,0.0,0.0
1627,1.0,1081,2.0,1.3306386155938141,356.64030443159635,58500.0,59100.0,8.0,2.47,10.0,2016.0,7.0,27.0,1.0,16.0,15.0,16.0,25.0,0.0,0.0
1628,1.0,1081,3.0,1.3306386155938141,356.64030443159635,69300.0,70200.0,7.0,6.65,15.0,2016.0,7.0,27.0,1.0,19.0,15.0,19.0,30.0,0.0,0.0
1629,1.0,1081,4.0,1.3306386155938141,356.64030443159635,73800.0,74700.0,8.0,6.65,15.0,2016.0,7.0,27.0,1.0,20.0,30.0,20.0,45.0,0.0,0.0
1630,0.0,774,1.0,6.322872242174609,1694.6683005474965,36900.0,38700.0,5.0,0.98,30.0,2016.0,11.0,48.0,2.0,10.0,15.0,10.0,45.0,0.0,0.0
1631,1.0,774,2.0,6.322872242174609,1694.6683005474965,52200.0,54000.0,4.0,7.13,30.0,2016.0,11.0,48.0,2.0,14.0,30.0,15.0,0.0,0.0,0.0
1632,0.0,774,3.0,6.322872242174609,1694.6683005474965,63000.0,65100.0,5.0,1.47,35.0,2016.0,11.0,48.0,2.0,17.0,30.0,18.0,5.0,0.0,0.0
1633,1.0,398,1.0,0.09980561116619006,26.7500906205153,26100.0,26400.0,1.0,1.9,5.0,2017.0,7.0,27.0,4.0,7.0,15.0,7.0,20.0,0.0,0.0
1634,1.0,398,2.0,0.09980561116619006,26.7500906205153,44100.0,44400.0,8.0,1.9,5.0,2017.0,7.0,27.0,4.0,12.0,15.0,12.0,20.0,0.0,0.0
1635,1.0,398,3.0,0.09980561116619006,26.7500906205153,49500.0,49800.0,1.0,1.9,5.0,2017.0,7.0,27.0,4.0,13.0,45.0,13.0,50.0,0.0,0.0
1636,1.0,398,4.0,0.09980561116619006,26.7500906205153,56100.0,56400.0,8.0,1.9,5.0,2017.0,7.0,27.0,4.0,15.0,35.0,15.0,40.0,0.0,0.0
1637,0.0,398,5.0,0.09980561116619006,26.7500906205153,66600.0,69300.0,7.0,2.94,45.0,2017.0,7.0,27.0,4.0,18.0,30.0,19.0,15.0,0.0,0.0
1638,1.0,1488,1.0,0.3818698735348984,102.3494932092924,36000.0,36900.0,5.0,3.8,15.0,2017.0,3.0,9.0,6.0,10.0,0.0,10.0,15.0,0.0,0.0
1639,1.0,1488,2.0,0.3818698735348984,102.3494932092924,39600.0,40500.0,8.0,3.8,15.0,2017.0,3.0,9.0,6.0,11.0,0.0,11.0,15.0,0.0,0.0
1640,1.0,1488,3.0,0.3818698735348984,102.3494932092924,45000.0,45900.0,7.0,6.65,15.0,2017.0,3.0,9.0,6.0,12.0,30.0,12.0,45.0,0.0,0.0
1641,1.0,1488,4.0,0.3818698735348984,102.3494932092924,59400.0,60300.0,5.0,6.65,15.0,2017.0,3.0,9.0,6.0,16.0,30.0,16.0,45.0,0.0,0.0
1642,1.0,1488,5.0,0.3818698735348984,102.3494932092924,64800.0,65700.0,5.0,7.6,15.0,2017.0,3.0,9.0,6.0,18.0,0.0,18.0,15.0,0.0,0.0
1643,1.0,1488,6.0,0.3818698735348984,102.3494932092924,67500.0,68400.0,8.0,5.7,15.0,2017.0,3.0,9.0,6.0,18.0,45.0,19.0,0.0,0.0,0.0
1644,0.0,1252,1.0,0.3899317415062958,104.51025046818455,29400.0,30000.0,4.0,0.98,10.0,2017.0,7.0,28.0,5.0,8.0,10.0,8.0,20.0,0.0,0.0
1645,0.0,1252,2.0,0.3899317415062958,104.51025046818455,30300.0,30900.0,8.0,0.98,10.0,2017.0,7.0,28.0,5.0,8.0,25.0,8.0,35.0,0.0,0.0
1646,0.0,1252,3.0,0.3899317415062958,104.51025046818455,48600.0,49200.0,4.0,2.45,10.0,2017.0,7.0,28.0,5.0,13.0,30.0,13.0,40.0,0.0,0.0
1647,0.0,1252,4.0,0.3899317415062958,104.51025046818455,49500.0,50100.0,8.0,2.45,10.0,2017.0,7.0,28.0,5.0,13.0,45.0,13.0,55.0,0.0,0.0
1648,1.0,1252,5.0,0.3899317415062958,104.51025046818455,60000.0,61200.0,5.0,5.7,20.0,2017.0,7.0,28.0,5.0,16.0,40.0,17.0,0.0,0.0,0.0
1649,1.0,1252,6.0,0.3899317415062958,104.51025046818455,85500.0,86340.0,8.0,5.7,14.0,2017.0,7.0,28.0,5.0,23.0,45.0,23.0,59.0,0.0,0.0
1650,0.0,979,1.0,4.825255753247282,1293.2742674317003,27900.0,28560.0,1.0,1.47,11.0,2016.0,9.0,39.0,3.0,7.0,45.0,7.0,56.0,0.0,0.0
1651,0.0,979,2.0,4.825255753247282,1293.2742674317003,60660.0,61380.0,8.0,1.37,12.0,2016.0,9.0,39.0,3.0,16.0,51.0,17.0,3.0,0.0,0.0
1652,1.0,508,1.0,0.35517174955873937,95.19381100450332,30600.0,31500.0,1.0,18.05,15.0,2017.0,2.0,6.0,2.0,8.0,30.0,8.0,45.0,0.0,0.0
1653,1.0,508,2.0,0.35517174955873937,95.19381100450332,44100.0,44160.0,4.0,0.29,1.0,2017.0,2.0,6.0,2.0,12.0,15.0,12.0,16.0,0.0,0.0
1654,1.0,508,3.0,0.35517174955873937,95.19381100450332,45000.0,45300.0,5.0,1.43,5.0,2017.0,2.0,6.0,2.0,12.0,30.0,12.0,35.0,0.0,1.0
1655,1.0,508,4.0,0.35517174955873937,95.19381100450332,49500.0,50400.0,4.0,8.55,15.0,2017.0,2.0,6.0,2.0,13.0,45.0,14.0,0.0,0.0,0.0
1656,1.0,508,5.0,0.35517174955873937,95.19381100450332,51300.0,52200.0,5.0,0.19,15.0,2017.0,2.0,6.0,2.0,14.0,15.0,14.0,30.0,0.0,1.0
1657,1.0,508,6.0,0.35517174955873937,95.19381100450332,53100.0,53400.0,4.0,0.48,5.0,2017.0,2.0,6.0,2.0,14.0,45.0,14.0,50.0,0.0,0.0
1658,1.0,508,7.0,0.35517174955873937,95.19381100450332,55800.0,56700.0,8.0,18.05,15.0,2017.0,2.0,6.0,2.0,15.0,30.0,15.0,45.0,0.0,0.0
1659,0.0,508,8.0,0.35517174955873937,95.19381100450332,57300.0,57600.0,5.0,0.49,5.0,2017.0,2.0,6.0,2.0,15.0,55.0,16.0,0.0,0.0,0.0
1660,0.0,508,9.0,0.35517174955873937,95.19381100450332,61200.0,61500.0,8.0,0.49,5.0,2017.0,2.0,6.0,2.0,17.0,0.0,17.0,5.0,0.0,0.0
1661,1.0,508,10.0,0.35517174955873937,95.19381100450332,70200.0,71700.0,6.0,20.9,25.0,2017.0,2.0,6.0,2.0,19.0,30.0,19.0,55.0,0.0,0.0
1662,1.0,508,11.0,0.35517174955873937,95.19381100450332,71760.0,72900.0,8.0,20.9,19.0,2017.0,2.0,6.0,2.0,19.0,56.0,20.0,15.0,0.0,0.0
1663,1.0,508,12.0,0.35517174955873937,95.19381100450332,79200.0,80100.0,6.0,20.9,15.0,2017.0,2.0,6.0,2.0,22.0,0.0,22.0,15.0,0.0,0.0
1664,703.0,1913,1.0,0.3754772188768737,100.63612169230352,25920.0,28500.0,3.0,70703.0,43.0,2017.0,3.0,13.0,3.0,7.0,12.0,7.0,55.0,0.0,703.0
1665,703.0,1913,2.0,0.3754772188768737,100.63612169230352,45600.0,48000.0,10.0,70703.0,40.0,2017.0,3.0,13.0,3.0,12.0,40.0,13.0,20.0,0.0,703.0
1666,703.0,1913,3.0,0.3754772188768737,100.63612169230352,48000.0,49500.0,9.0,70703.0,25.0,2017.0,3.0,13.0,3.0,13.0,20.0,13.0,45.0,0.0,703.0
1667,703.0,1913,4.0,0.3754772188768737,100.63612169230352,49560.0,50100.0,8.0,70703.0,9.0,2017.0,3.0,13.0,3.0,13.0,46.0,13.0,55.0,0.0,703.0
1668,0.0,447,1.0,0.03589562142572287,9.620813046462025,57600.0,58500.0,7.0,0.98,15.0,2016.0,11.0,44.0,2.0,16.0,0.0,16.0,15.0,0.0,0.0
1669,0.0,447,2.0,0.03589562142572287,9.620813046462025,61200.0,62100.0,8.0,0.98,15.0,2016.0,11.0,44.0,2.0,17.0,0.0,17.0,15.0,0.0,0.0
1670,0.0,1772,1.0,0.37510481144400243,100.5363083405224,36000.0,39600.0,7.0,1.96,60.0,2016.0,8.0,34.0,7.0,10.0,0.0,11.0,0.0,0.0,0.0
1671,0.0,1772,2.0,0.37510481144400243,100.5363083405224,43200.0,50400.0,7.0,4.9,120.0,2016.0,8.0,34.0,7.0,12.0,0.0,14.0,0.0,0.0,0.0
1672,0.0,1772,3.0,0.37510481144400243,100.5363083405224,61200.0,64800.0,7.0,2.94,60.0,2016.0,8.0,34.0,7.0,17.0,0.0,18.0,0.0,0.0,0.0
1673,1.0,959,1.0,0.6411182494232162,171.83373830535544,24300.0,25200.0,1.0,5.7,15.0,2017.0,1.0,4.0,5.0,6.0,45.0,7.0,0.0,0.0,1.0
1674,1.0,959,2.0,0.6411182494232162,171.83373830535544,45000.0,45900.0,8.0,5.7,15.0,2017.0,1.0,4.0,5.0,12.0,30.0,12.0,45.0,0.0,1.0
1675,1.0,959,3.0,0.6411182494232162,171.83373830535544,50400.0,51300.0,4.0,5.7,15.0,2017.0,1.0,4.0,5.0,14.0,0.0,14.0,15.0,0.0,1.0
1676,1.0,959,4.0,0.6411182494232162,171.83373830535544,53100.0,54000.0,8.0,5.7,15.0,2017.0,1.0,4.0,5.0,14.0,45.0,15.0,0.0,0.0,1.0
1677,1.0,959,5.0,0.6411182494232162,171.83373830535544,71100.0,72000.0,7.0,5.7,15.0,2017.0,1.0,4.0,5.0,19.0,45.0,20.0,0.0,0.0,1.0
1678,1.0,382,1.0,0.7360763384196864,197.2845867709478,27600.0,28500.0,5.0,7.6,15.0,2016.0,7.0,27.0,6.0,7.0,40.0,7.0,55.0,0.0,0.0
1679,1.0,382,2.0,0.7360763384196864,197.2845867709478,28800.0,30000.0,8.0,7.6,20.0,2016.0,7.0,27.0,6.0,8.0,0.0,8.0,20.0,0.0,0.0
1680,1.0,382,3.0,0.7360763384196864,197.2845867709478,52800.0,54000.0,4.0,9.5,20.0,2016.0,7.0,27.0,6.0,14.0,40.0,15.0,0.0,0.0,0.0
1681,1.0,382,4.0,0.7360763384196864,197.2845867709478,61800.0,63900.0,7.0,7.6,35.0,2016.0,7.0,27.0,6.0,17.0,10.0,17.0,45.0,0.0,0.0
1682,1.0,382,5.0,0.7360763384196864,197.2845867709478,83700.0,85500.0,8.0,8.55,30.0,2016.0,7.0,27.0,6.0,23.0,15.0,23.0,45.0,0.0,0.0
1683,1.0,1315,1.0,2.7068105515284464,725.484536389288,35100.0,36900.0,5.0,19.0,30.0,2017.0,4.0,17.0,6.0,9.0,45.0,10.0,15.0,0.0,1.0
1684,1.0,1315,2.0,2.7068105515284464,725.484536389288,40200.0,42000.0,8.0,19.0,30.0,2017.0,4.0,17.0,6.0,11.0,10.0,11.0,40.0,0.0,1.0
1685,1.0,1315,3.0,2.7068105515284464,725.484536389288,45900.0,46500.0,5.0,3.8,10.0,2017.0,4.0,17.0,6.0,12.0,45.0,12.0,55.0,0.0,1.0
1686,1.0,1315,4.0,2.7068105515284464,725.484536389288,54600.0,55200.0,8.0,3.8,10.0,2017.0,4.0,17.0,6.0,15.0,10.0,15.0,20.0,0.0,1.0
1687,0.0,1315,5.0,2.7068105515284464,725.484536389288,57600.0,59700.0,7.0,9.8,35.0,2017.0,4.0,17.0,6.0,16.0,0.0,16.0,35.0,0.0,0.0
